Ref,Val,Package,PosX,PosY,Rot,Side
"D20","LED-BLUE-0603","LED_0603_1608Metric",123.138500,55.923000,0.000000,top
"D21","LED-BLUE-0603","LED_0603_1608Metric",123.176000,59.423000,0.000000,top
"D22","LED-BLUE-0603","LED_0603_1608Metric",123.213500,63.023000,0.000000,top
"D23","LED-BLUE-0603","LED_0603_1608Metric",123.213500,66.523000,0.000000,top
"D24","LED-RED-0603","LED_0603_1608Metric",66.926000,70.023000,180.000000,top
"D25","LED-RED-0603","LED_0603_1608Metric",66.926000,66.523000,180.000000,top
"D26","LED-RED-0603","LED_0603_1608Metric",66.926000,62.523000,180.000000,top
"D27","LED-RED-0603","LED_0603_1608Metric",66.926000,59.023000,180.000000,top
"D28","LED-RED-0603","LED_0603_1608Metric",66.926000,68.273000,180.000000,top
"D29","LED-RED-0603","LED_0603_1608Metric",66.926000,64.773000,180.000000,top
"D30","LED-RED-0603","LED_0603_1608Metric",66.926000,60.773000,180.000000,top
"D31","LED-RED-0603","LED_0603_1608Metric",66.926000,57.273000,180.000000,top
"D32","1N4148WS","D_SOD-323",54.926000,40.273000,90.000000,top
"D33","1N4148WS","D_SOD-323",50.926000,40.273000,-90.000000,top
"G1","LOGO","LOGO",107.426000,14.773000,0.000000,top
"G2","LOGO","LOGO",124.926000,83.023000,0.000000,top
"J1","920-462A2021Y10101","USB-MINI-B-VERTICAL",78.176000,13.023000,180.000000,top
"J2","UB-20PMFP-LC7002","PinHeader_1x05_P2.00mm_Vertical",82.676000,9.273000,-90.000000,top
"J4","Conn_01x05","PinHeader_1x05_P2.54mm_Vertical",24.476000,73.653000,0.000000,top
"J5","Conn_01x12","PinHeader_1x12_P2.54mm_Vertical",1.516000,91.433000,0.000000,top
"J6","Conn_01x12","PinHeader_1x12_P2.54mm_Vertical",3.976001,91.433000,0.000000,top
"J7","Conn_01x12","PinHeader_1x12_P2.54mm_Vertical",6.596000,91.433000,0.000000,top
"J8","Conn_01x12","PinHeader_1x12_P2.54mm_Vertical",9.136000,91.433000,0.000000,top
"J9","Conn_01x12","PinHeader_1x12_P2.54mm_Vertical",11.676000,91.433000,0.000000,top
"J10","Conn_01x12","PinHeader_1x12_P2.54mm_Vertical",14.216000,91.433000,0.000000,top
"J11","Conn_01x12","PinHeader_1x12_P2.54mm_Vertical",16.756000,91.433000,0.000000,top
"J12","Conn_01x12","PinHeader_1x12_P2.54mm_Vertical",19.296000,91.433000,0.000000,top
"J13","Conn_01x12","PinHeader_1x12_P2.54mm_Vertical",21.836000,91.433000,0.000000,top
"J14","VRIN1","PinHeader_1x01_P1.00mm_Vertical",68.426000,88.523000,0.000000,top
"J15","VRIN2","PinHeader_1x01_P1.00mm_Vertical",66.176000,88.523000,0.000000,top
"J16","VROUT1","PinHeader_1x01_P1.00mm_Vertical",88.176000,84.523000,0.000000,top
"J17","XH-8A","XH-8A",22.176000,2.523000,180.000000,top
"J18","C165947","Jack_3.5mm_CUI_SJ1-3535NG_Horizontal",17.126000,55.423000,90.000000,top
"J19","MiniFit","Molex_Mini-Fit_Jr_5569-02A2_2x01_P4.20mm_Horizontal",10.701000,16.523000,90.000000,top
"J20","ETB_6p","PinHeader_1x06_P2.54mm_Vertical",14.276000,21.523000,-90.000000,top
"J21","ETB_4p","PinHeader_1x04_P2.54mm_Vertical",9.476000,11.523000,-90.000000,top
"JP1","Jumper_2_Open","SM0805_jumper",21.926000,98.523000,-90.000000,top
"JP2","Jumper_2_Open","SM0805_jumper",17.926000,35.523000,90.000000,top
"JP3","Jumper_2_Open","SM0805_jumper",30.176000,98.523000,-90.000000,top
"JP4","Jumper_2_Open","SM0805_jumper",35.676000,98.523000,-90.000000,top
"JP5","Jumper_2_Open","SM0805_jumper",45.176000,98.523000,-90.000000,top
"JP7","Jumper_2_Open","SM0805_jumper",51.926000,98.523000,-90.000000,top
